word_id,sentence_id,sentence,context,word,label,special_tags,is_correct,corrected_label,corrected_special_tags,is_dirty,notes
24892,1547,Ipinagbubunyi po namin ang nanay na tulad po ninyo na tiniis ang lahat at ngayon naman ay talaga namang umaani na ng tagumpay .,naman ay talaga namang umaani,talaga,FIL,,TRUE,,,,
24893,1547,Ipinagbubunyi po namin ang nanay na tulad po ninyo na tiniis ang lahat at ngayon naman ay talaga namang umaani na ng tagumpay .,ay talaga namang umaani na,namang,FIL,,TRUE,,,,
24894,1547,Ipinagbubunyi po namin ang nanay na tulad po ninyo na tiniis ang lahat at ngayon naman ay talaga namang umaani na ng tagumpay .,talaga namang umaani na ng,umaani,FIL,,TRUE,,,,
24895,1547,Ipinagbubunyi po namin ang nanay na tulad po ninyo na tiniis ang lahat at ngayon naman ay talaga namang umaani na ng tagumpay .,namang umaani na ng tagumpay,na,FIL,,TRUE,,,,
24896,1547,Ipinagbubunyi po namin ang nanay na tulad po ninyo na tiniis ang lahat at ngayon naman ay talaga namang umaani na ng tagumpay .,umaani na ng tagumpay .,ng,FIL,,TRUE,,,,
24897,1547,Ipinagbubunyi po namin ang nanay na tulad po ninyo na tiniis ang lahat at ngayon naman ay talaga namang umaani na ng tagumpay .,na ng tagumpay .,tagumpay,FIL,,TRUE,,,,
24898,1547,Ipinagbubunyi po namin ang nanay na tulad po ninyo na tiniis ang lahat at ngayon naman ay talaga namang umaani na ng tagumpay .,ng tagumpay .,.,SYM,,TRUE,,,,
24899,1548,"Yung buhay ko parang mga issue na binabato nila kay BBM , walang bago HAHAHAHA",Yung buhay ko,Yung,FIL,,TRUE,,,,
24900,1548,"Yung buhay ko parang mga issue na binabato nila kay BBM , walang bago HAHAHAHA",Yung buhay ko parang,buhay,FIL,,TRUE,,,,
24901,1548,"Yung buhay ko parang mga issue na binabato nila kay BBM , walang bago HAHAHAHA",Yung buhay ko parang mga,ko,FIL,,TRUE,,,,
24902,1548,"Yung buhay ko parang mga issue na binabato nila kay BBM , walang bago HAHAHAHA",buhay ko parang mga issue,parang,FIL,,TRUE,,,,
24903,1548,"Yung buhay ko parang mga issue na binabato nila kay BBM , walang bago HAHAHAHA",ko parang mga issue na,mga,FIL,,TRUE,,,,
24904,1548,"Yung buhay ko parang mga issue na binabato nila kay BBM , walang bago HAHAHAHA",parang mga issue na binabato,issue,ENG,,TRUE,,,,
24905,1548,"Yung buhay ko parang mga issue na binabato nila kay BBM , walang bago HAHAHAHA",mga issue na binabato nila,na,FIL,,TRUE,,,,
24906,1548,"Yung buhay ko parang mga issue na binabato nila kay BBM , walang bago HAHAHAHA",issue na binabato nila kay,binabato,FIL,,TRUE,,,,
24907,1548,"Yung buhay ko parang mga issue na binabato nila kay BBM , walang bago HAHAHAHA",na binabato nila kay BBM,nila,FIL,,TRUE,,,,
24908,1548,"Yung buhay ko parang mga issue na binabato nila kay BBM , walang bago HAHAHAHA","binabato nila kay BBM ,",kay,FIL,,TRUE,,,,
24909,1548,"Yung buhay ko parang mga issue na binabato nila kay BBM , walang bago HAHAHAHA","nila kay BBM , walang",BBM,UNK,ABB_NE,TRUE,,,,
24910,1548,"Yung buhay ko parang mga issue na binabato nila kay BBM , walang bago HAHAHAHA","kay BBM , walang bago",",",SYM,,TRUE,,,,
24911,1548,"Yung buhay ko parang mga issue na binabato nila kay BBM , walang bago HAHAHAHA","BBM , walang bago HAHAHAHA",walang,FIL,,TRUE,,,,
24912,1548,"Yung buhay ko parang mga issue na binabato nila kay BBM , walang bago HAHAHAHA",", walang bago HAHAHAHA",bago,FIL,,TRUE,,,,
24913,1548,"Yung buhay ko parang mga issue na binabato nila kay BBM , walang bago HAHAHAHA",walang bago HAHAHAHA,HAHAHAHA,UNK,EXPR,TRUE,,,,
24914,1549,Pang camera o bibili pa ulit ng isa pang team ?,Pang camera o,Pang,FIL,,TRUE,,,,
24915,1549,Pang camera o bibili pa ulit ng isa pang team ?,Pang camera o bibili,camera,ENG,,TRUE,,,,
24916,1549,Pang camera o bibili pa ulit ng isa pang team ?,Pang camera o bibili pa,o,FIL,,TRUE,,,,
24917,1549,Pang camera o bibili pa ulit ng isa pang team ?,camera o bibili pa ulit,bibili,FIL,,TRUE,,,,
24918,1549,Pang camera o bibili pa ulit ng isa pang team ?,o bibili pa ulit ng,pa,FIL,,TRUE,,,,
24919,1549,Pang camera o bibili pa ulit ng isa pang team ?,bibili pa ulit ng isa,ulit,FIL,,TRUE,,,,
24920,1549,Pang camera o bibili pa ulit ng isa pang team ?,pa ulit ng isa pang,ng,FIL,,TRUE,,,,
24921,1549,Pang camera o bibili pa ulit ng isa pang team ?,ulit ng isa pang team,isa,FIL,,TRUE,,,,
24922,1549,Pang camera o bibili pa ulit ng isa pang team ?,ng isa pang team ?,pang,FIL,,TRUE,,,,
24923,1549,Pang camera o bibili pa ulit ng isa pang team ?,isa pang team ?,team,ENG,,TRUE,,,,
24924,1549,Pang camera o bibili pa ulit ng isa pang team ?,pang team ?,?,SYM,,TRUE,,,,
24925,1550,ewan ko pa kung hindi matuwa ang mame sa sobrang linis ng bahay,ewan ko pa,ewan,FIL,,TRUE,,,,
24926,1550,ewan ko pa kung hindi matuwa ang mame sa sobrang linis ng bahay,ewan ko pa kung,ko,FIL,,TRUE,,,,
24927,1550,ewan ko pa kung hindi matuwa ang mame sa sobrang linis ng bahay,ewan ko pa kung hindi,pa,FIL,,TRUE,,,,
24928,1550,ewan ko pa kung hindi matuwa ang mame sa sobrang linis ng bahay,ko pa kung hindi matuwa,kung,FIL,,TRUE,,,,
24929,1550,ewan ko pa kung hindi matuwa ang mame sa sobrang linis ng bahay,pa kung hindi matuwa ang,hindi,FIL,,TRUE,,,,
24930,1550,ewan ko pa kung hindi matuwa ang mame sa sobrang linis ng bahay,kung hindi matuwa ang mame,matuwa,FIL,,TRUE,,,,
24931,1550,ewan ko pa kung hindi matuwa ang mame sa sobrang linis ng bahay,hindi matuwa ang mame sa,ang,FIL,,TRUE,,,,
24932,1550,ewan ko pa kung hindi matuwa ang mame sa sobrang linis ng bahay,matuwa ang mame sa sobrang,mame,FIL,,FALSE,UNK,NE,TRUE,
24933,1550,ewan ko pa kung hindi matuwa ang mame sa sobrang linis ng bahay,ang mame sa sobrang linis,sa,FIL,,TRUE,,,,
24934,1550,ewan ko pa kung hindi matuwa ang mame sa sobrang linis ng bahay,mame sa sobrang linis ng,sobrang,FIL,,TRUE,,,,
24935,1550,ewan ko pa kung hindi matuwa ang mame sa sobrang linis ng bahay,sa sobrang linis ng bahay,linis,FIL,,TRUE,,,,
24936,1550,ewan ko pa kung hindi matuwa ang mame sa sobrang linis ng bahay,sobrang linis ng bahay,ng,FIL,,TRUE,,,,
24937,1550,ewan ko pa kung hindi matuwa ang mame sa sobrang linis ng bahay,linis ng bahay,bahay,FIL,,TRUE,,,,
24938,1551,hahaha yung gusto mo ng iarchive,hahaha yung gusto,hahaha,UNK,EXPR,TRUE,,,,
24939,1551,hahaha yung gusto mo ng iarchive,hahaha yung gusto mo,yung,FIL,,TRUE,,,,
24940,1551,hahaha yung gusto mo ng iarchive,hahaha yung gusto mo ng,gusto,FIL,,TRUE,,,,
24941,1551,hahaha yung gusto mo ng iarchive,yung gusto mo ng iarchive,mo,FIL,,TRUE,,,,
24942,1551,hahaha yung gusto mo ng iarchive,gusto mo ng iarchive,ng,FIL,,TRUE,,,,
24943,1551,hahaha yung gusto mo ng iarchive,mo ng iarchive,iarchive,FIL,,FALSE,CS,,,
24944,1552,Ako hindi ako maniniwala na wala na cla .,Ako hindi ako,Ako,FIL,,TRUE,,,,
24945,1552,Ako hindi ako maniniwala na wala na cla .,Ako hindi ako maniniwala,hindi,FIL,,TRUE,,,,
24946,1552,Ako hindi ako maniniwala na wala na cla .,Ako hindi ako maniniwala na,ako,FIL,,TRUE,,,,
24947,1552,Ako hindi ako maniniwala na wala na cla .,hindi ako maniniwala na wala,maniniwala,FIL,,TRUE,,,,
24948,1552,Ako hindi ako maniniwala na wala na cla .,ako maniniwala na wala na,na,FIL,,TRUE,,,,
24949,1552,Ako hindi ako maniniwala na wala na cla .,maniniwala na wala na cla,wala,FIL,,TRUE,,,,
24950,1552,Ako hindi ako maniniwala na wala na cla .,na wala na cla .,na,FIL,,TRUE,,,,
24951,1552,Ako hindi ako maniniwala na wala na cla .,wala na cla .,cla,FIL,ABB,TRUE,,,TRUE,
24952,1552,Ako hindi ako maniniwala na wala na cla .,na cla .,.,SYM,,TRUE,,,,
24953,1553,Wla ng bukang bibig etong c Karen kundi ang tungkol ky apo lakay pinipilit tlga nia ung pghingi ng sorry sa lhat ng iniinterview nia solid BIAS ang babaebg eto,Wla ng bukang,Wla,FIL,,TRUE,,,TRUE,
24954,1553,Wla ng bukang bibig etong c Karen kundi ang tungkol ky apo lakay pinipilit tlga nia ung pghingi ng sorry sa lhat ng iniinterview nia solid BIAS ang babaebg eto,Wla ng bukang bibig,ng,FIL,,TRUE,,,,
24955,1553,Wla ng bukang bibig etong c Karen kundi ang tungkol ky apo lakay pinipilit tlga nia ung pghingi ng sorry sa lhat ng iniinterview nia solid BIAS ang babaebg eto,Wla ng bukang bibig etong,bukang,FIL,,TRUE,,,,
24956,1553,Wla ng bukang bibig etong c Karen kundi ang tungkol ky apo lakay pinipilit tlga nia ung pghingi ng sorry sa lhat ng iniinterview nia solid BIAS ang babaebg eto,ng bukang bibig etong c,bibig,FIL,,TRUE,,,,
24957,1553,Wla ng bukang bibig etong c Karen kundi ang tungkol ky apo lakay pinipilit tlga nia ung pghingi ng sorry sa lhat ng iniinterview nia solid BIAS ang babaebg eto,bukang bibig etong c Karen,etong,FIL,,TRUE,,,,
24958,1553,Wla ng bukang bibig etong c Karen kundi ang tungkol ky apo lakay pinipilit tlga nia ung pghingi ng sorry sa lhat ng iniinterview nia solid BIAS ang babaebg eto,bibig etong c Karen kundi,c,FIL,,TRUE,,,TRUE,
24959,1553,Wla ng bukang bibig etong c Karen kundi ang tungkol ky apo lakay pinipilit tlga nia ung pghingi ng sorry sa lhat ng iniinterview nia solid BIAS ang babaebg eto,etong c Karen kundi ang,Karen,UNK,NE,TRUE,,,,
24960,1553,Wla ng bukang bibig etong c Karen kundi ang tungkol ky apo lakay pinipilit tlga nia ung pghingi ng sorry sa lhat ng iniinterview nia solid BIAS ang babaebg eto,c Karen kundi ang tungkol,kundi,FIL,,TRUE,,,TRUE,kung hindi
24961,1553,Wla ng bukang bibig etong c Karen kundi ang tungkol ky apo lakay pinipilit tlga nia ung pghingi ng sorry sa lhat ng iniinterview nia solid BIAS ang babaebg eto,Karen kundi ang tungkol ky,ang,FIL,,TRUE,,,,
24962,1553,Wla ng bukang bibig etong c Karen kundi ang tungkol ky apo lakay pinipilit tlga nia ung pghingi ng sorry sa lhat ng iniinterview nia solid BIAS ang babaebg eto,kundi ang tungkol ky apo,tungkol,FIL,,TRUE,,,,
24963,1553,Wla ng bukang bibig etong c Karen kundi ang tungkol ky apo lakay pinipilit tlga nia ung pghingi ng sorry sa lhat ng iniinterview nia solid BIAS ang babaebg eto,ang tungkol ky apo lakay,ky,FIL,,TRUE,,,TRUE,kay
24964,1553,Wla ng bukang bibig etong c Karen kundi ang tungkol ky apo lakay pinipilit tlga nia ung pghingi ng sorry sa lhat ng iniinterview nia solid BIAS ang babaebg eto,tungkol ky apo lakay pinipilit,apo,FIL,,TRUE,,,,
24965,1553,Wla ng bukang bibig etong c Karen kundi ang tungkol ky apo lakay pinipilit tlga nia ung pghingi ng sorry sa lhat ng iniinterview nia solid BIAS ang babaebg eto,ky apo lakay pinipilit tlga,lakay,FIL,,TRUE,,,,
24966,1553,Wla ng bukang bibig etong c Karen kundi ang tungkol ky apo lakay pinipilit tlga nia ung pghingi ng sorry sa lhat ng iniinterview nia solid BIAS ang babaebg eto,apo lakay pinipilit tlga nia,pinipilit,FIL,,TRUE,,,,
24967,1553,Wla ng bukang bibig etong c Karen kundi ang tungkol ky apo lakay pinipilit tlga nia ung pghingi ng sorry sa lhat ng iniinterview nia solid BIAS ang babaebg eto,lakay pinipilit tlga nia ung,tlga,FIL,,TRUE,,,TRUE,
24968,1553,Wla ng bukang bibig etong c Karen kundi ang tungkol ky apo lakay pinipilit tlga nia ung pghingi ng sorry sa lhat ng iniinterview nia solid BIAS ang babaebg eto,pinipilit tlga nia ung pghingi,nia,FIL,,TRUE,,,TRUE,
24969,1553,Wla ng bukang bibig etong c Karen kundi ang tungkol ky apo lakay pinipilit tlga nia ung pghingi ng sorry sa lhat ng iniinterview nia solid BIAS ang babaebg eto,tlga nia ung pghingi ng,ung,FIL,,TRUE,,,TRUE,
24970,1553,Wla ng bukang bibig etong c Karen kundi ang tungkol ky apo lakay pinipilit tlga nia ung pghingi ng sorry sa lhat ng iniinterview nia solid BIAS ang babaebg eto,nia ung pghingi ng sorry,pghingi,FIL,,TRUE,,,TRUE,
24971,1553,Wla ng bukang bibig etong c Karen kundi ang tungkol ky apo lakay pinipilit tlga nia ung pghingi ng sorry sa lhat ng iniinterview nia solid BIAS ang babaebg eto,ung pghingi ng sorry sa,ng,FIL,,TRUE,,,,
24972,1553,Wla ng bukang bibig etong c Karen kundi ang tungkol ky apo lakay pinipilit tlga nia ung pghingi ng sorry sa lhat ng iniinterview nia solid BIAS ang babaebg eto,pghingi ng sorry sa lhat,sorry,ENG,,TRUE,,,,
24973,1553,Wla ng bukang bibig etong c Karen kundi ang tungkol ky apo lakay pinipilit tlga nia ung pghingi ng sorry sa lhat ng iniinterview nia solid BIAS ang babaebg eto,ng sorry sa lhat ng,sa,FIL,,TRUE,,,,
24974,1553,Wla ng bukang bibig etong c Karen kundi ang tungkol ky apo lakay pinipilit tlga nia ung pghingi ng sorry sa lhat ng iniinterview nia solid BIAS ang babaebg eto,sorry sa lhat ng iniinterview,lhat,FIL,,TRUE,,,TRUE,should be lahat
24975,1553,Wla ng bukang bibig etong c Karen kundi ang tungkol ky apo lakay pinipilit tlga nia ung pghingi ng sorry sa lhat ng iniinterview nia solid BIAS ang babaebg eto,sa lhat ng iniinterview nia,ng,FIL,,TRUE,,,,
24976,1553,Wla ng bukang bibig etong c Karen kundi ang tungkol ky apo lakay pinipilit tlga nia ung pghingi ng sorry sa lhat ng iniinterview nia solid BIAS ang babaebg eto,lhat ng iniinterview nia solid,iniinterview,FIL,,FALSE,CS,,,
24977,1553,Wla ng bukang bibig etong c Karen kundi ang tungkol ky apo lakay pinipilit tlga nia ung pghingi ng sorry sa lhat ng iniinterview nia solid BIAS ang babaebg eto,ng iniinterview nia solid BIAS,nia,FIL,,TRUE,,,TRUE,
24978,1553,Wla ng bukang bibig etong c Karen kundi ang tungkol ky apo lakay pinipilit tlga nia ung pghingi ng sorry sa lhat ng iniinterview nia solid BIAS ang babaebg eto,iniinterview nia solid BIAS ang,solid,ENG,,TRUE,,,,
24979,1553,Wla ng bukang bibig etong c Karen kundi ang tungkol ky apo lakay pinipilit tlga nia ung pghingi ng sorry sa lhat ng iniinterview nia solid BIAS ang babaebg eto,nia solid BIAS ang babaebg,BIAS,ENG,,TRUE,,,,
24980,1553,Wla ng bukang bibig etong c Karen kundi ang tungkol ky apo lakay pinipilit tlga nia ung pghingi ng sorry sa lhat ng iniinterview nia solid BIAS ang babaebg eto,solid BIAS ang babaebg eto,ang,FIL,,TRUE,,,,
24981,1553,Wla ng bukang bibig etong c Karen kundi ang tungkol ky apo lakay pinipilit tlga nia ung pghingi ng sorry sa lhat ng iniinterview nia solid BIAS ang babaebg eto,BIAS ang babaebg eto,babaebg,FIL,,TRUE,,,TRUE,should be babaeng
24982,1553,Wla ng bukang bibig etong c Karen kundi ang tungkol ky apo lakay pinipilit tlga nia ung pghingi ng sorry sa lhat ng iniinterview nia solid BIAS ang babaebg eto,ang babaebg eto,eto,FIL,,TRUE,,,TRUE,should be ito
24983,1554,bakit malakas ang feeling ko na di ko dawaton eme,bakit malakas ang,bakit,FIL,,TRUE,,,,
24984,1554,bakit malakas ang feeling ko na di ko dawaton eme,bakit malakas ang feeling,malakas,FIL,,TRUE,,,,
24985,1554,bakit malakas ang feeling ko na di ko dawaton eme,bakit malakas ang feeling ko,ang,FIL,,TRUE,,,,
24986,1554,bakit malakas ang feeling ko na di ko dawaton eme,malakas ang feeling ko na,feeling,ENG,,TRUE,,,,
24987,1554,bakit malakas ang feeling ko na di ko dawaton eme,ang feeling ko na di,ko,FIL,,TRUE,,,,
24988,1554,bakit malakas ang feeling ko na di ko dawaton eme,feeling ko na di ko,na,FIL,,TRUE,,,,
24989,1554,bakit malakas ang feeling ko na di ko dawaton eme,ko na di ko dawaton,di,FIL,ABB,TRUE,,,,
24990,1554,bakit malakas ang feeling ko na di ko dawaton eme,na di ko dawaton eme,ko,FIL,,TRUE,,,,
24991,1554,bakit malakas ang feeling ko na di ko dawaton eme,di ko dawaton eme,dawaton,FIL,,TRUE,,,,
24992,1554,bakit malakas ang feeling ko na di ko dawaton eme,ko dawaton eme,eme,UNK,EXPR,TRUE,,,,
24993,1555,"Anyway , sa ngayon ay ang mga TikTok post ni Sarah ang makikita sa kanyang Instagram .","Anyway , sa",Anyway,ENG,,TRUE,,,,
24994,1555,"Anyway , sa ngayon ay ang mga TikTok post ni Sarah ang makikita sa kanyang Instagram .","Anyway , sa ngayon",",",SYM,,TRUE,,,,
24995,1555,"Anyway , sa ngayon ay ang mga TikTok post ni Sarah ang makikita sa kanyang Instagram .","Anyway , sa ngayon ay",sa,FIL,,TRUE,,,,
24996,1555,"Anyway , sa ngayon ay ang mga TikTok post ni Sarah ang makikita sa kanyang Instagram .",", sa ngayon ay ang",ngayon,FIL,,TRUE,,,,
24997,1555,"Anyway , sa ngayon ay ang mga TikTok post ni Sarah ang makikita sa kanyang Instagram .",sa ngayon ay ang mga,ay,FIL,,TRUE,,,,
24998,1555,"Anyway , sa ngayon ay ang mga TikTok post ni Sarah ang makikita sa kanyang Instagram .",ngayon ay ang mga TikTok,ang,FIL,,TRUE,,,,
24999,1555,"Anyway , sa ngayon ay ang mga TikTok post ni Sarah ang makikita sa kanyang Instagram .",ay ang mga TikTok post,mga,FIL,,TRUE,,,,
25000,1555,"Anyway , sa ngayon ay ang mga TikTok post ni Sarah ang makikita sa kanyang Instagram .",ang mga TikTok post ni,TikTok,ENG,NE,TRUE,,,,
25001,1555,"Anyway , sa ngayon ay ang mga TikTok post ni Sarah ang makikita sa kanyang Instagram .",mga TikTok post ni Sarah,post,ENG,,TRUE,,,,
25002,1555,"Anyway , sa ngayon ay ang mga TikTok post ni Sarah ang makikita sa kanyang Instagram .",TikTok post ni Sarah ang,ni,FIL,,TRUE,,,,
25003,1555,"Anyway , sa ngayon ay ang mga TikTok post ni Sarah ang makikita sa kanyang Instagram .",post ni Sarah ang makikita,Sarah,UNK,NE,TRUE,,,,
25004,1555,"Anyway , sa ngayon ay ang mga TikTok post ni Sarah ang makikita sa kanyang Instagram .",ni Sarah ang makikita sa,ang,FIL,,TRUE,,,,
25005,1555,"Anyway , sa ngayon ay ang mga TikTok post ni Sarah ang makikita sa kanyang Instagram .",Sarah ang makikita sa kanyang,makikita,FIL,,TRUE,,,,
25006,1555,"Anyway , sa ngayon ay ang mga TikTok post ni Sarah ang makikita sa kanyang Instagram .",ang makikita sa kanyang Instagram,sa,FIL,,TRUE,,,,
25007,1555,"Anyway , sa ngayon ay ang mga TikTok post ni Sarah ang makikita sa kanyang Instagram .",makikita sa kanyang Instagram .,kanyang,FIL,,TRUE,,,,
25008,1555,"Anyway , sa ngayon ay ang mga TikTok post ni Sarah ang makikita sa kanyang Instagram .",sa kanyang Instagram .,Instagram,ENG,NE,TRUE,,,,
25009,1555,"Anyway , sa ngayon ay ang mga TikTok post ni Sarah ang makikita sa kanyang Instagram .",kanyang Instagram .,.,SYM,,TRUE,,,,
25010,1556,Tirahan Namumuhay ang common chimpanzee sa Kanluran at Gitnang ang dalawang mga uri .,Tirahan Namumuhay ang,Tirahan,FIL,,TRUE,,,,
25011,1556,Tirahan Namumuhay ang common chimpanzee sa Kanluran at Gitnang ang dalawang mga uri .,Tirahan Namumuhay ang common,Namumuhay,FIL,,TRUE,,,,
25012,1556,Tirahan Namumuhay ang common chimpanzee sa Kanluran at Gitnang ang dalawang mga uri .,Tirahan Namumuhay ang common chimpanzee,ang,FIL,,TRUE,,,,
25013,1556,Tirahan Namumuhay ang common chimpanzee sa Kanluran at Gitnang ang dalawang mga uri .,Namumuhay ang common chimpanzee sa,common,ENG,,TRUE,,,,
25014,1556,Tirahan Namumuhay ang common chimpanzee sa Kanluran at Gitnang ang dalawang mga uri .,ang common chimpanzee sa Kanluran,chimpanzee,ENG,,FALSE,ENG,NE,,
25015,1556,Tirahan Namumuhay ang common chimpanzee sa Kanluran at Gitnang ang dalawang mga uri .,common chimpanzee sa Kanluran at,sa,FIL,,TRUE,,,,
25016,1556,Tirahan Namumuhay ang common chimpanzee sa Kanluran at Gitnang ang dalawang mga uri .,chimpanzee sa Kanluran at Gitnang,Kanluran,FIL,NE,FALSE,FIL,,,
25017,1556,Tirahan Namumuhay ang common chimpanzee sa Kanluran at Gitnang ang dalawang mga uri .,sa Kanluran at Gitnang ang,at,FIL,,TRUE,,,,
25018,1556,Tirahan Namumuhay ang common chimpanzee sa Kanluran at Gitnang ang dalawang mga uri .,Kanluran at Gitnang ang dalawang,Gitnang,FIL,NE,TRUE,FIL,,,
25019,1556,Tirahan Namumuhay ang common chimpanzee sa Kanluran at Gitnang ang dalawang mga uri .,at Gitnang ang dalawang mga,ang,FIL,,TRUE,,,,
25020,1556,Tirahan Namumuhay ang common chimpanzee sa Kanluran at Gitnang ang dalawang mga uri .,Gitnang ang dalawang mga uri,dalawang,FIL,,TRUE,,,,
25021,1556,Tirahan Namumuhay ang common chimpanzee sa Kanluran at Gitnang ang dalawang mga uri .,ang dalawang mga uri .,mga,FIL,,TRUE,,,,
25022,1556,Tirahan Namumuhay ang common chimpanzee sa Kanluran at Gitnang ang dalawang mga uri .,dalawang mga uri .,uri,FIL,,TRUE,,,,
25023,1556,Tirahan Namumuhay ang common chimpanzee sa Kanluran at Gitnang ang dalawang mga uri .,mga uri .,.,SYM,,TRUE,,,,
25024,1558,"Classic na basurang pulitiko , sisiraan ang kalaban para iangat ang sarili .",Classic na basurang,Classic,ENG,,TRUE,,,,
25025,1558,"Classic na basurang pulitiko , sisiraan ang kalaban para iangat ang sarili .",Classic na basurang pulitiko,na,FIL,,TRUE,,,,
25026,1558,"Classic na basurang pulitiko , sisiraan ang kalaban para iangat ang sarili .","Classic na basurang pulitiko ,",basurang,FIL,,TRUE,,,,
25027,1558,"Classic na basurang pulitiko , sisiraan ang kalaban para iangat ang sarili .","na basurang pulitiko , sisiraan",pulitiko,FIL,,TRUE,,,,
25028,1558,"Classic na basurang pulitiko , sisiraan ang kalaban para iangat ang sarili .","basurang pulitiko , sisiraan ang",",",SYM,,TRUE,,,,
25029,1558,"Classic na basurang pulitiko , sisiraan ang kalaban para iangat ang sarili .","pulitiko , sisiraan ang kalaban",sisiraan,FIL,,TRUE,,,,
25030,1558,"Classic na basurang pulitiko , sisiraan ang kalaban para iangat ang sarili .",", sisiraan ang kalaban para",ang,FIL,,TRUE,,,,
25031,1558,"Classic na basurang pulitiko , sisiraan ang kalaban para iangat ang sarili .",sisiraan ang kalaban para iangat,kalaban,FIL,,TRUE,,,,
25032,1558,"Classic na basurang pulitiko , sisiraan ang kalaban para iangat ang sarili .",ang kalaban para iangat ang,para,FIL,,TRUE,,,,
25033,1558,"Classic na basurang pulitiko , sisiraan ang kalaban para iangat ang sarili .",kalaban para iangat ang sarili,iangat,FIL,,TRUE,,,,
25034,1558,"Classic na basurang pulitiko , sisiraan ang kalaban para iangat ang sarili .",para iangat ang sarili .,ang,FIL,,TRUE,,,,
25035,1558,"Classic na basurang pulitiko , sisiraan ang kalaban para iangat ang sarili .",iangat ang sarili .,sarili,FIL,,TRUE,,,,
25036,1558,"Classic na basurang pulitiko , sisiraan ang kalaban para iangat ang sarili .",ang sarili .,.,SYM,,TRUE,,,,
